Dataset;Training release;%Training;%Defective in training;%Defective in testing;Classifier;Balancing;Feature selection;TP;FP;TN;FN;Precision;Recall;ROC Area;Kappa
STORM;6;0.8317237342698274;0.05313159746657284;0.057391304347826085;RandomForest;Undersampling;No selection;2446.0;1.0;183.0;787.0;0.9995913363302003;0.7565728425610888;0.977530460334324;0.24919066057154815
STORM;6;0.8317237342698274;0.05313159746657284;0.057391304347826085;NaiveBayes;Undersampling;No selection;172.0;5.0;179.0;3061.0;0.9717514124293786;0.05320136096504794;0.740345822294544;0.002947041195764386
STORM;6;0.8317237342698274;0.05313159746657284;0.057391304347826085;Ibk;Undersampling;No selection;2503.0;4.0;180.0;730.0;0.9984044674910252;0.7742035261367152;0.878261205771998;0.2630491773028557
STORM;6;0.8317237342698274;0.05313159746657284;0.057391304347826085;RandomForest;SMOTE;No selection;3212.0;13.0;171.0;21.0;0.995968992248062;0.9935044849984535;0.9907786885245902;0.9043122022574082
STORM;6;0.8317237342698274;0.05313159746657284;0.057391304347826085;NaiveBayes;SMOTE;No selection;3034.0;87.0;97.0;199.0;0.9721243191284845;0.9384472626043922;0.7668943907260721;0.361780579298238
STORM;6;0.8317237342698274;0.05313159746657284;0.057391304347826085;Ibk;SMOTE;No selection;3194.0;12.0;172.0;39.0;0.9962570180910792;0.9879369007114136;0.9680796877311422;0.8630048574485459
STORM;6;0.8317237342698274;0.05313159746657284;0.057391304347826085;RandomForest;No sampling;Best first;3233.0;109.0;75.0;0.0;0.9673847995212448;1.0;0.8248530776368698;0.5656033393864953
STORM;6;0.8317237342698274;0.05313159746657284;0.057391304347826085;NaiveBayes;No sampling;Best first;3232.0;109.0;75.0;1.0;0.9673750374139479;0.9996906897618311;0.820956441049503;0.5631714494242555
STORM;6;0.8317237342698274;0.05313159746657284;0.057391304347826085;Ibk;No sampling;Best first;3233.0;110.0;74.0;0.0;0.9670954232725097;1.0;0.8246160518565339;0.5600535609360986
STORM;6;0.8317237342698274;0.05313159746657284;0.057391304347826085;RandomForest;Oversampling;Best first;2575.0;32.0;152.0;658.0;0.9877253548139624;0.7964738632848747;0.8829899541413951;0.23905360735704476
STORM;6;0.8317237342698274;0.05313159746657284;0.057391304347826085;NaiveBayes;Oversampling;Best first;3114.0;92.0;92.0;119.0;0.9713038053649408;0.9631920816579029;0.7762636331849541;0.43321617493418174
STORM;6;0.8317237342698274;0.05313159746657284;0.057391304347826085;Ibk;Oversampling;Best first;2558.0;35.0;149.0;675.0;0.9865021210952565;0.7912155892360037;0.8268207278204387;0.2276377986847937
STORM;6;0.8317237342698274;0.05313159746657284;0.057391304347826085;RandomForest;Undersampling;Best first;2331.0;6.0;178.0;902.0;0.9974326059050064;0.7210021651716672;0.9433214204064068;0.20884383300082002
STORM;6;0.8317237342698274;0.05313159746657284;0.057391304347826085;NaiveBayes;Undersampling;Best first;2917.0;94.0;90.0;316.0;0.9687811358352707;0.9022579647386328;0.7287197918207614;0.24946239785023472
STORM;6;0.8317237342698274;0.05313159746657284;0.057391304347826085;Ibk;Undersampling;Best first;2316.0;6.0;178.0;917.0;0.9974160206718347;0.7163625115991339;0.8516126158232359;0.2050449880941669
STORM;6;0.8317237342698274;0.05313159746657284;0.057391304347826085;RandomForest;SMOTE;Best first;3210.0;16.0;168.0;23.0;0.9950402975821451;0.9928858645221157;0.9844159752013879;0.8899641396530559
STORM;6;0.8317237342698274;0.05313159746657284;0.057391304347826085;NaiveBayes;SMOTE;Best first;3233.0;109.0;75.0;0.0;0.9673847995212448;1.0;0.698968013286892;0.5656033393864953
STORM;6;0.8317237342698274;0.05313159746657284;0.057391304347826085;Ibk;SMOTE;Best first;3176.0;11.0;173.0;57.0;0.9965484781926577;0.9823693164243736;0.9724528974300354;0.8252959778886884
STORM;7;1.0;0.053848405033655254;NaN;RandomForest;No sampling;No selection;3229.0;103.0;81.0;4.0;0.9690876350540216;0.9987627590473245;0.9296764682150109;0.5882172739282775
STORM;7;1.0;0.053848405033655254;NaN;NaiveBayes;No sampling;No selection;2960.0;87.0;97.0;273.0;0.971447325237939;0.9155583049798949;0.8486539961537944;0.29981819816968697
STORM;7;1.0;0.053848405033655254;NaN;Ibk;No sampling;No selection;3227.0;101.0;83.0;6.0;0.9696514423076923;0.9981441385709867;0.9305875885904867;0.5937968356462532
STORM;7;1.0;0.053848405033655254;NaN;RandomForest;Oversampling;No selection;2744.0;21.0;163.0;489.0;0.9924050632911392;0.848747293535416;0.9475013112064444;0.3340138404601869
STORM;7;1.0;0.053848405033655254;NaN;NaiveBayes;Oversampling;No selection;182.0;6.0;178.0;3051.0;0.9680851063829787;0.056294463346736774;0.7313438857434876;0.0026904847445791444
STORM;7;1.0;0.053848405033655254;NaN;Ibk;Oversampling;No selection;2645.0;17.0;167.0;588.0;0.9936138241923366;0.8181255799566965;0.8718489019486545;0.2946160384314725
STORM;7;1.0;0.053848405033655254;NaN;RandomForest;Undersampling;No selection;2559.0;0.0;184.0;674.0;1.0;0.7915248994741726;0.9824264715770787;0.29022457678048064
STORM;7;1.0;0.053848405033655254;NaN;NaiveBayes;Undersampling;No selection;2828.0;76.0;108.0;405.0;0.9738292011019284;0.8747293535416022;0.8227526257749567;0.2504887441771378
STORM;7;1.0;0.053848405033655254;NaN;Ibk;Undersampling;No selection;2483.0;0.0;184.0;750.0;1.0;0.7680173213733374;0.8860519573958767;0.26283491356521854
STORM;7;1.0;0.053848405033655254;NaN;RandomForest;SMOTE;No selection;3231.0;1.0;183.0;2.0;0.999690594059406;0.9993813795236622;0.9999890732796299;0.9914058851787355
STORM;7;1.0;0.053848405033655254;NaN;NaiveBayes;SMOTE;No selection;3019.0;86.0;98.0;214.0;0.9723027375201289;0.933807609031859;0.7596340052986189;0.3512091016799826
STORM;7;1.0;0.053848405033655254;NaN;Ibk;SMOTE;No selection;3230.0;0.0;184.0;3.0;1.0;0.9990720692854933;0.9999924353474361;0.9914495980034878
STORM;7;1.0;0.053848405033655254;NaN;RandomForest;No sampling;Best first;3233.0;109.0;75.0;0.0;0.9673847995212448;1.0;0.8724120483061902;0.5656033393864953
STORM;7;1.0;0.053848405033655254;NaN;NaiveBayes;No sampling;Best first;3232.0;109.0;75.0;1.0;0.9673750374139479;0.9996906897618311;0.872279246627846;0.5631714494242555
STORM;7;1.0;0.053848405033655254;NaN;Ibk;No sampling;Best first;3233.0;109.0;75.0;0.0;0.9673847995212448;1.0;0.8725532551540499;0.5656033393864953
STORM;7;1.0;0.053848405033655254;NaN;RandomForest;Oversampling;Best first;2622.0;16.0;168.0;611.0;0.9939347990902199;0.8110114444788122;0.9468650398741242;0.28677395611503587
STORM;7;1.0;0.053848405033655254;NaN;NaiveBayes;Oversampling;Best first;2083.0;122.0;62.0;1150.0;0.944671201814059;0.6442932261057841;0.5410970763458357;-0.005158973533549929
STORM;7;1.0;0.053848405033655254;NaN;Ibk;Oversampling;Best first;2550.0;15.0;169.0;683.0;0.9941520467836257;0.7887411073306526;0.8481286730590782;0.26078297188635496
STORM;7;1.0;0.053848405033655254;NaN;RandomForest;Undersampling;Best first;2637.0;0.0;184.0;596.0;1.0;0.8156510980513455;0.9835805013515513;0.3227245698961207
STORM;7;1.0;0.053848405033655254;NaN;NaiveBayes;Undersampling;Best first;180.0;6.0;178.0;3053.0;0.967741935483871;0.05567584287039901;0.7522584690488038;0.002618690545948892
STORM;7;1.0;0.053848405033655254;NaN;Ibk;Undersampling;Best first;2411.0;0.0;184.0;822.0;1.0;0.7457469842251778;0.8777064645839777;0.24005484815837136
STORM;7;1.0;0.053848405033655254;NaN;RandomForest;SMOTE;Best first;3230.0;6.0;178.0;3.0;0.9981458590852905;0.9990720692854933;0.9999302370930216;0.9739513144620896
STORM;7;1.0;0.053848405033655254;NaN;NaiveBayes;SMOTE;Best first;3233.0;109.0;75.0;0.0;0.9673847995212448;1.0;0.7789776624214957;0.5656033393864953
STORM;7;1.0;0.053848405033655254;NaN;Ibk;SMOTE;Best first;3224.0;0.0;184.0;9.0;1.0;0.99721620785648;0.9999319181269248;0.9747343255133768
STORM;8;0.7120233381954574;0.053848405033655254;0.07742402315484805;RandomForest;No sampling;No selection;4501.0;187.0;104.0;7.0;0.9601109215017065;0.9984472049689441;0.8543231277271106;0.5006929114939637
STORM;8;0.7120233381954574;0.053848405033655254;0.07742402315484805;NaiveBayes;No sampling;No selection;4051.0;144.0;147.0;457.0;0.965673420738975;0.8986246672582077;0.8164858502791524;0.26863378095571633
STORM;8;0.7120233381954574;0.053848405033655254;0.07742402315484805;Ibk;No sampling;No selection;4498.0;197.0;94.0;10.0;0.9580404685835996;0.9977817213842058;0.8537506441393231;0.45866413234975956
STORM;8;0.7120233381954574;0.053848405033655254;0.07742402315484805;RandomForest;Oversampling;No selection;3693.0;74.0;217.0;815.0;0.9803557207326785;0.8192102928127772;0.8787832703677616;0.257833194426396
STORM;8;0.7120233381954574;0.053848405033655254;0.07742402315484805;NaiveBayes;Oversampling;No selection;253.0;17.0;274.0;4255.0;0.937037037037037;0.05612244897959184;0.6850699939321313;-2.940185999698983E-4
STORM;8;0.7120233381954574;0.053848405033655254;0.07742402315484805;Ibk;Oversampling;No selection;3452.0;48.0;243.0;1056.0;0.9862857142857143;0.7657497781721384;0.7947722567287785;0.22929969661316946
STORM;8;0.7120233381954574;0.053848405033655254;0.07742402315484805;RandomForest;Undersampling;No selection;3452.0;36.0;255.0;1056.0;0.9896788990825688;0.7657497781721384;0.9114201709370435;0.24324750512491275
STORM;8;0.7120233381954574;0.053848405033655254;0.07742402315484805;NaiveBayes;Undersampling;No selection;3796.0;128.0;163.0;712.0;0.9673802242609582;0.842058562555457;0.7828956997411246;0.20746054564500063
STORM;8;0.7120233381954574;0.053848405033655254;0.07742402315484805;Ibk;Undersampling;No selection;3304.0;48.0;243.0;1204.0;0.9856801909307876;0.7329192546583851;0.7868074168259863;0.19872753353067044
STORM;8;0.7120233381954574;0.053848405033655254;0.07742402315484805;RandomForest;SMOTE;No selection;4501.0;84.0;207.0;7.0;0.981679389312977;0.9984472049689441;0.9486540918474068;0.8100395528909541
STORM;8;0.7120233381954574;0.053848405033655254;0.07742402315484805;NaiveBayes;SMOTE;No selection;4130.0;153.0;138.0;378.0;0.9642773756712585;0.9161490683229814;0.7216769271581336;0.28669487675371846
STORM;8;0.7120233381954574;0.053848405033655254;0.07742402315484805;Ibk;SMOTE;No selection;4407.0;79.0;212.0;101.0;0.9823896567097637;0.9775953859804791;0.8724798525416442;0.6820017449372889
STORM;8;0.7120233381954574;0.053848405033655254;0.07742402315484805;RandomForest;No sampling;Best first;4508.0;193.0;98.0;0.0;0.9589449053392896;1.0;0.7897521626310766;0.488219806329516
STORM;8;0.7120233381954574;0.053848405033655254;0.07742402315484805;NaiveBayes;No sampling;Best first;4507.0;193.0;98.0;1.0;0.958936170212766;0.9997781721384206;0.7900033388523495;0.48676399895920075
STORM;8;0.7120233381954574;0.053848405033655254;0.07742402315484805;Ibk;No sampling;Best first;4508.0;193.0;98.0;0.0;0.9589449053392896;1.0;0.789933207707108;0.488219806329516
STORM;8;0.7120233381954574;0.053848405033655254;0.07742402315484805;RandomForest;Oversampling;Best first;3460.0;75.0;216.0;1048.0;0.9787835926449788;0.7675244010647737;0.8429115707242107;0.19883460137120237
STORM;8;0.7120233381954574;0.053848405033655254;0.07742402315484805;NaiveBayes;Oversampling;Best first;147.0;16.0;275.0;4361.0;0.901840490797546;0.03260869565217391;0.4628068618751849;-0.0028024701572160813
STORM;8;0.7120233381954574;0.053848405033655254;0.07742402315484805;Ibk;Oversampling;Best first;3347.0;71.0;220.0;1161.0;0.9792276184903452;0.7424578527062999;0.7493368033004327;0.18113356082516457
STORM;8;0.7120233381954574;0.053848405033655254;0.07742402315484805;RandomForest;Undersampling;Best first;3627.0;66.0;225.0;881.0;0.9821283509341998;0.804569653948536;0.8689782501974345;0.25012049313993484
STORM;8;0.7120233381954574;0.053848405033655254;0.07742402315484805;NaiveBayes;Undersampling;Best first;251.0;20.0;271.0;4257.0;0.9261992619926199;0.05567879325643301;0.6924356699201419;-0.0016708729674392504
STORM;8;0.7120233381954574;0.053848405033655254;0.07742402315484805;Ibk;Undersampling;Best first;3286.0;59.0;232.0;1222.0;0.9823617339312407;0.7289263531499557;0.7687943846296923;0.18338244536051726
STORM;8;0.7120233381954574;0.053848405033655254;0.07742402315484805;RandomForest;SMOTE;Best first;4473.0;88.0;203.0;35.0;0.9807059855294892;0.9922360248447205;0.8827597825324661;0.7540671331643168
STORM;8;0.7120233381954574;0.053848405033655254;0.07742402315484805;NaiveBayes;SMOTE;Best first;4508.0;193.0;98.0;0.0;0.9589449053392896;1.0;0.6864977725738435;0.488219806329516
STORM;8;0.7120233381954574;0.053848405033655254;0.07742402315484805;Ibk;SMOTE;Best first;4390.0;76.0;215.0;118.0;0.9829825347066726;0.9738243123336291;0.8815164792945417;0.667589270093581
STORM;9;0.9864337101747174;0.06063763284017504;0.15151515151515152;RandomForest;No sampling;No selection;4561.0;199.0;102.0;3.0;0.9581932773109244;0.9993426818580193;0.887382767345774;0.4860144980596028
STORM;9;0.9864337101747174;0.06063763284017504;0.15151515151515152;NaiveBayes;No sampling;No selection;4153.0;156.0;145.0;411.0;0.9637967045718264;0.9099474145486416;0.8120936347145506;0.2806394316163415
STORM;9;0.9864337101747174;0.06063763284017504;0.15151515151515152;Ibk;No sampling;No selection;4560.0;198.0;103.0;4.0;0.9583858764186634;0.9991235758106923;0.888853543985721;0.48829631357569264
STORM;9;0.9864337101747174;0.06063763284017504;0.15151515151515152;RandomForest;Oversampling;No selection;3792.0;34.0;267.0;772.0;0.9911134343962362;0.8308501314636284;0.9422142376710992;0.3346722948977724
STORM;9;0.9864337101747174;0.06063763284017504;0.15151515151515152;NaiveBayes;Oversampling;No selection;4104.0;159.0;142.0;460.0;0.9627023223082336;0.8992112182296231;0.7578805384330933;0.25287376283619845
STORM;9;0.9864337101747174;0.06063763284017504;0.15151515151515152;Ibk;Oversampling;No selection;3877.0;35.0;266.0;687.0;0.9910531697341514;0.8494741454864154;0.8686047967482042;0.36447847694700425
STORM;9;0.9864337101747174;0.06063763284017504;0.15151515151515152;RandomForest;Undersampling;No selection;3763.0;9.0;292.0;801.0;0.9976139978791092;0.8244960560911481;0.9759460140169636;0.3565050203924867
STORM;9;0.9864337101747174;0.06063763284017504;0.15151515151515152;NaiveBayes;Undersampling;No selection;4014.0;154.0;147.0;550.0;0.9630518234165067;0.8794916739702016;0.7468160470066183;0.22786064626902428
STORM;9;0.9864337101747174;0.06063763284017504;0.15151515151515152;Ibk;Undersampling;No selection;3661.0;8.0;293.0;903.0;0.9978195693649495;0.8021472392638037;0.8897132258524754;0.3246878329790446
STORM;9;0.9864337101747174;0.06063763284017504;0.15151515151515152;RandomForest;SMOTE;No selection;4563.0;12.0;289.0;1.0;0.9973770491803279;0.9997808939526731;0.9897362283478094;0.9765814336257955
STORM;9;0.9864337101747174;0.06063763284017504;0.15151515151515152;NaiveBayes;SMOTE;No selection;4471.0;187.0;114.0;93.0;0.9598540145985401;0.9796231375985978;0.7414403056129001;0.4195515095836642
STORM;9;0.9864337101747174;0.06063763284017504;0.15151515151515152;Ibk;SMOTE;No selection;4558.0;9.0;292.0;6.0;0.9980293409240202;0.9986853637160386;0.9854319955974971;0.9733155522336872
STORM;9;0.9864337101747174;0.06063763284017504;0.15151515151515152;RandomForest;No sampling;Best first;4564.0;203.0;98.0;0.0;0.9574155653450808;1.0;0.7370115973340399;0.4752805186014414
STORM;9;0.9864337101747174;0.06063763284017504;0.15151515151515152;NaiveBayes;No sampling;Best first;4564.0;203.0;98.0;0.0;0.9574155653450808;1.0;0.7370115973340399;0.4752805186014414
STORM;9;0.9864337101747174;0.06063763284017504;0.15151515151515152;Ibk;No sampling;Best first;4564.0;203.0;98.0;0.0;0.9574155653450808;1.0;0.7370115973340399;0.4752805186014414
STORM;9;0.9864337101747174;0.06063763284017504;0.15151515151515152;RandomForest;Oversampling;Best first;4233.0;155.0;146.0;331.0;0.9646763901549681;0.927475898334794;0.7595303851316529;0.3240381998366978
STORM;9;0.9864337101747174;0.06063763284017504;0.15151515151515152;NaiveBayes;Oversampling;Best first;4131.0;169.0;132.0;433.0;0.9606976744186047;0.9051270815074496;0.7044583349105087;0.24380060728744896
STORM;9;0.9864337101747174;0.06063763284017504;0.15151515151515152;Ibk;Oversampling;Best first;4233.0;155.0;146.0;331.0;0.9646763901549681;0.927475898334794;0.7602550365273802;0.3240381998366978
STORM;9;0.9864337101747174;0.06063763284017504;0.15151515151515152;RandomForest;Undersampling;Best first;3935.0;135.0;166.0;629.0;0.9668304668304668;0.862182296231376;0.7678971788458571;0.2341818706281097
STORM;9;0.9864337101747174;0.06063763284017504;0.15151515151515152;NaiveBayes;Undersampling;Best first;4131.0;169.0;132.0;433.0;0.9606976744186047;0.9051270815074496;0.7498394920816094;0.24380060728744896
STORM;9;0.9864337101747174;0.06063763284017504;0.15151515151515152;Ibk;Undersampling;Best first;3935.0;135.0;166.0;629.0;0.9668304668304668;0.862182296231376;0.7668649782640977;0.2341818706281097
STORM;9;0.9864337101747174;0.06063763284017504;0.15151515151515152;RandomForest;SMOTE;Best first;4559.0;197.0;104.0;5.0;0.9585786375105131;0.9989044697633654;0.7692911591801794;0.4905579586030709
STORM;9;0.9864337101747174;0.06063763284017504;0.15151515151515152;NaiveBayes;SMOTE;Best first;4544.0;195.0;106.0;20.0;0.9588520784975734;0.9956178790534619;0.7327586834419886;0.4774052299696779
STORM;9;0.9864337101747174;0.06063763284017504;0.15151515151515152;Ibk;SMOTE;Best first;4559.0;197.0;104.0;5.0;0.9585786375105131;0.9989044697633654;0.769526279622992;0.4905579586030709
STORM;10;0.9995890692418328;0.0618705035971223;0.0;RandomForest;No sampling;No selection;4563.0;199.0;102.0;3.0;0.9582108357832844;0.9993429697766097;0.8940176779693327;0.48602148064190936
STORM;10;0.9995890692418328;0.0618705035971223;0.0;NaiveBayes;No sampling;No selection;4430.0;171.0;130.0;136.0;0.9628341664855466;0.9702146298729741;0.8118743478811321;0.42519957052569046
STORM;10;0.9995890692418328;0.0618705035971223;0.0;Ibk;No sampling;No selection;4562.0;198.0;103.0;4.0;0.9584033613445379;0.9991239597021463;0.8947387377161542;0.4883033661197856
STORM;10;0.9995890692418328;0.0618705035971223;0.0;RandomForest;Oversampling;No selection;3752.0;27.0;274.0;814.0;0.9928552527123577;0.8217257993867718;0.9522408877984467;0.3295733681315882
STORM;10;0.9995890692418328;0.0618705035971223;0.0;NaiveBayes;Oversampling;No selection;4242.0;171.0;130.0;324.0;0.9612508497620667;0.9290407358738502;0.7710500696321068;0.2916880924429268
STORM;10;0.9995890692418328;0.0618705035971223;0.0;Ibk;Oversampling;No selection;3764.0;29.0;272.0;802.0;0.9923543369364619;0.8243539202803329;0.8712162553497395;0.331002317892899
STORM;10;0.9995890692418328;0.0618705035971223;0.0;RandomForest;Undersampling;No selection;3614.0;0.0;301.0;952.0;1.0;0.7915024091108191;0.9871569872945053;0.31952183371096987
STORM;10;0.9995890692418328;0.0618705035971223;0.0;NaiveBayes;Undersampling;No selection;4146.0;158.0;143.0;420.0;0.9632899628252788;0.9080157687253614;0.745036256717643;0.27237244585198456
STORM;10;0.9995890692418328;0.0618705035971223;0.0;Ibk;Undersampling;No selection;3590.0;0.0;301.0;976.0;1.0;0.7862461673236969;0.8948984477206218;0.31269912833515534
STORM;10;0.9995890692418328;0.0618705035971223;0.0;RandomForest;SMOTE;No selection;4566.0;3.0;298.0;0.0;0.9993434011818779;1.0;0.9999967257630064;0.9946632543073911
STORM;10;0.9995890692418328;0.0618705035971223;0.0;NaiveBayes;SMOTE;No selection;4476.0;187.0;114.0;90.0;0.9598970619772679;0.9802890932982917;0.7427501116878619;0.42263665473675477
STORM;10;0.9995890692418328;0.0618705035971223;0.0;Ibk;SMOTE;No selection;4563.0;0.0;301.0;3.0;1.0;0.9993429697766097;0.9999967257630064;0.9947127078605427
STORM;10;0.9995890692418328;0.0618705035971223;0.0;RandomForest;No sampling;Best first;4566.0;203.0;98.0;0.0;0.9574334241979451;1.0;0.7370402061750655;0.4752872772694991
STORM;10;0.9995890692418328;0.0618705035971223;0.0;NaiveBayes;No sampling;Best first;4566.0;203.0;98.0;0.0;0.9574334241979451;1.0;0.7370402061750655;0.4752872772694991
STORM;10;0.9995890692418328;0.0618705035971223;0.0;Ibk;No sampling;Best first;4566.0;203.0;98.0;0.0;0.9574334241979451;1.0;0.7370402061750655;0.4752872772694991
STORM;10;0.9995890692418328;0.0618705035971223;0.0;RandomForest;Oversampling;Best first;3929.0;137.0;164.0;637.0;0.9663059517953763;0.8604905825667981;0.7674356757952394;0.22825671879558285
STORM;10;0.9995890692418328;0.0618705035971223;0.0;NaiveBayes;Oversampling;Best first;4133.0;169.0;132.0;433.0;0.9607159460715946;0.9051686377573368;0.7350294608568605;0.2438278965140966
STORM;10;0.9995890692418328;0.0618705035971223;0.0;Ibk;Oversampling;Best first;3929.0;137.0;164.0;637.0;0.9663059517953763;0.8604905825667981;0.7674087542910695;0.22825671879558285
STORM;10;0.9995890692418328;0.0618705035971223;0.0;RandomForest;Undersampling;Best first;3883.0;131.0;170.0;683.0;0.9673642252117588;0.8504161191414805;0.7681574631502817;0.22364713232106864
STORM;10;0.9995890692418328;0.0618705035971223;0.0;NaiveBayes;Undersampling;Best first;4133.0;169.0;132.0;433.0;0.9607159460715946;0.9051686377573368;0.7352506537559864;0.2438278965140966
STORM;10;0.9995890692418328;0.0618705035971223;0.0;Ibk;Undersampling;Best first;3883.0;131.0;170.0;683.0;0.9673642252117588;0.8504161191414805;0.7683764732247451;0.22364713232106864
STORM;10;0.9995890692418328;0.0618705035971223;0.0;RandomForest;SMOTE;Best first;4561.0;197.0;104.0;5.0;0.9585960487599832;0.9989049496276828;0.770583308958458;0.4905650796019589
STORM;10;0.9995890692418328;0.0618705035971223;0.0;NaiveBayes;SMOTE;Best first;4546.0;195.0;106.0;20.0;0.9588694368276734;0.9956197985107315;0.732805890134069;0.4774133683454049
STORM;10;0.9995890692418328;0.0618705035971223;0.0;Ibk;SMOTE;Best first;4561.0;197.0;104.0;5.0;0.9585960487599832;0.9989049496276828;0.7705847641748995;0.4905650796019589
STORM;11;0.9406648627754155;0.06184507910417095;0.11400651465798045;RandomForest;No sampling;No selection;4837.0;236.0;100.0;1.0;0.9534792036270452;0.9997933030177759;0.870811617846808;0.44088226791770413
STORM;11;0.9406648627754155;0.06184507910417095;0.11400651465798045;NaiveBayes;No sampling;No selection;4693.0;204.0;132.0;145.0;0.9583418419440474;0.9700289375775114;0.8006269193291207;0.3951716251585152
STORM;11;0.9406648627754155;0.06184507910417095;0.11400651465798045;Ibk;No sampling;No selection;4834.0;233.0;103.0;4.0;0.9540161831458457;0.9991732120711038;0.8720032013425462;0.447684825270766
STORM;11;0.9406648627754155;0.06184507910417095;0.11400651465798045;RandomForest;Oversampling;No selection;4031.0;63.0;273.0;807.0;0.9846116267708842;0.833195535345184;0.9180990890568712;0.31803720375528133
STORM;11;0.9406648627754155;0.06184507910417095;0.11400651465798045;NaiveBayes;Oversampling;No selection;4417.0;201.0;135.0;421.0;0.9564746643568645;0.912980570483671;0.7513413772908916;0.2412659822669686
STORM;11;0.9406648627754155;0.06184507910417095;0.11400651465798045;Ibk;Oversampling;No selection;4054.0;64.0;272.0;784.0;0.9844584749878582;0.8379495659363373;0.8355780871670703;0.32422015545139526
STORM;11;0.9406648627754155;0.06184507910417095;0.11400651465798045;RandomForest;Undersampling;No selection;3929.0;25.0;311.0;909.0;0.9936772888214467;0.8121124431583299;0.9587242736077481;0.33168577538852695
STORM;11;0.9406648627754155;0.06184507910417095;0.11400651465798045;NaiveBayes;Undersampling;No selection;4410.0;181.0;155.0;428.0;0.9605750381180571;0.9115336916081025;0.7437218867497392;0.27781982200851263
STORM;11;0.9406648627754155;0.06184507910417095;0.11400651465798045;Ibk;Undersampling;No selection;3777.0;26.0;310.0;1061.0;0.993163292137786;0.7806945018602729;0.8544963975668812;0.28904727340391617
STORM;11;0.9406648627754155;0.06184507910417095;0.11400651465798045;RandomForest;SMOTE;No selection;4838.0;38.0;298.0;0.0;0.9922067268252666;1.0;0.9833627384397331;0.9361661785809371
STORM;11;0.9406648627754155;0.06184507910417095;0.11400651465798045;NaiveBayes;SMOTE;No selection;4748.0;222.0;114.0;90.0;0.9553319919517103;0.9813972715998347;0.7261335730034055;0.39241032311680746
STORM;11;0.9406648627754155;0.06184507910417095;0.11400651465798045;Ibk;SMOTE;No selection;4833.0;35.0;301.0;5.0;0.9928101889893179;0.9989665150888797;0.9549751225417823;0.9335831346860602
STORM;11;0.9406648627754155;0.06184507910417095;0.11400651465798045;RandomForest;No sampling;Best first;4838.0;238.0;98.0;0.0;0.9531126871552403;1.0;0.7412895061910667;0.43504399768771346
STORM;11;0.9406648627754155;0.06184507910417095;0.11400651465798045;NaiveBayes;No sampling;Best first;4838.0;238.0;98.0;0.0;0.9531126871552403;1.0;0.7412895061910667;0.43504399768771346
STORM;11;0.9406648627754155;0.06184507910417095;0.11400651465798045;Ibk;No sampling;Best first;4838.0;238.0;98.0;0.0;0.9531126871552403;1.0;0.7412895061910667;0.43504399768771346
STORM;11;0.9406648627754155;0.06184507910417095;0.11400651465798045;RandomForest;Oversampling;Best first;4394.0;166.0;170.0;444.0;0.9635964912280702;0.9082265398925176;0.7623587570621468;0.29905487650498863
STORM;11;0.9406648627754155;0.06184507910417095;0.11400651465798045;NaiveBayes;Oversampling;Best first;4099.0;177.0;159.0;739.0;0.9586061739943873;0.84725093013642;0.7338351886848167;0.1802160774640822
STORM;11;0.9406648627754155;0.06184507910417095;0.11400651465798045;Ibk;Oversampling;Best first;4097.0;145.0;191.0;741.0;0.9658180103724658;0.8468375361719719;0.7636118575168802;0.22751758918617226
STORM;11;0.9406648627754155;0.06184507910417095;0.11400651465798045;RandomForest;Undersampling;Best first;4351.0;162.0;174.0;487.0;0.964103700421006;0.899338569656883;0.7673127177700348;0.28771270983559344
STORM;11;0.9406648627754155;0.06184507910417095;0.11400651465798045;NaiveBayes;Undersampling;Best first;4396.0;198.0;138.0;442.0;0.95690030474532;0.9086399338569657;0.7343436263509124;0.23870201194402108
STORM;11;0.9406648627754155;0.06184507910417095;0.11400651465798045;Ibk;Undersampling;Best first;4351.0;162.0;174.0;487.0;0.964103700421006;0.899338569656883;0.7671736894427056;0.28771270983559344
STORM;11;0.9406648627754155;0.06184507910417095;0.11400651465798045;RandomForest;SMOTE;Best first;4833.0;232.0;104.0;5.0;0.9541954590325765;0.9989665150888797;0.7660380863796531;0.4499157089910106
STORM;11;0.9406648627754155;0.06184507910417095;0.11400651465798045;NaiveBayes;SMOTE;Best first;4818.0;230.0;106.0;20.0;0.9544374009508716;0.9958660603555188;0.7314784739857084;0.43900289541296533
STORM;11;0.9406648627754155;0.06184507910417095;0.11400651465798045;Ibk;SMOTE;Best first;4833.0;232.0;104.0;5.0;0.9541954590325765;0.9989665150888797;0.766182651233292;0.4499157089910106
STORM;12;0.9633215416123627;0.06494008504058756;0.07106598984771574;RandomForest;No sampling;No selection;5019.0;249.0;101.0;2.0;0.9527334851936219;0.9996016729735112;0.861965743875722;0.4289952870925972
STORM;12;0.9633215416123627;0.06494008504058756;0.07106598984771574;NaiveBayes;No sampling;No selection;4556.0;198.0;152.0;465.0;0.9583508624316365;0.9073889663413662;0.7913378097703929;0.2521881694473399
STORM;12;0.9633215416123627;0.06494008504058756;0.07106598984771574;Ibk;No sampling;No selection;5019.0;249.0;101.0;2.0;0.9527334851936219;0.9996016729735112;0.8625785984579054;0.4289952870925972
