Dataset;Training release;%Training;%Defective in training;%Defective in testing;Classifier;Balancing;Feature selection;TP;FP;TN;FN;Precision;Recall;ROC Area;Kappa
BOOKKEEPER;6;0.8907501820830298;0.4987735077677841;0.66;Ibk;Undersampling;No selection;644.0;14.0;695.0;20.0;0.9787234042553191;0.9698795180722891;0.9717413377062553;0.9504059357344558
BOOKKEEPER;6;0.8907501820830298;0.4987735077677841;0.66;RandomForest;SMOTE;No selection;654.0;10.0;699.0;10.0;0.9849397590361446;0.9849397590361446;0.99782699203018;0.9708353866807143
BOOKKEEPER;6;0.8907501820830298;0.4987735077677841;0.66;NaiveBayes;SMOTE;No selection;633.0;350.0;359.0;31.0;0.6439471007121058;0.9533132530120482;0.8508568831036416;0.45275743351602193
BOOKKEEPER;6;0.8907501820830298;0.4987735077677841;0.66;Ibk;SMOTE;No selection;643.0;12.0;697.0;21.0;0.981679389312977;0.9683734939759037;0.9738506211021802;0.9518576800436064
BOOKKEEPER;6;0.8907501820830298;0.4987735077677841;0.66;RandomForest;No sampling;Best first;542.0;116.0;593.0;122.0;0.8237082066869301;0.8162650602409639;0.9004484085849745;0.6528415501411904
BOOKKEEPER;6;0.8907501820830298;0.4987735077677841;0.66;NaiveBayes;No sampling;Best first;542.0;116.0;593.0;122.0;0.8237082066869301;0.8162650602409639;0.8991208132954951;0.6528415501411904
BOOKKEEPER;6;0.8907501820830298;0.4987735077677841;0.66;Ibk;No sampling;Best first;542.0;116.0;593.0;122.0;0.8237082066869301;0.8162650602409639;0.9004484085849745;0.6528415501411904
BOOKKEEPER;6;0.8907501820830298;0.4987735077677841;0.66;RandomForest;Oversampling;Best first;595.0;59.0;650.0;69.0;0.9097859327217125;0.8960843373493976;0.9638161248661784;0.8132572239778473
BOOKKEEPER;6;0.8907501820830298;0.4987735077677841;0.66;NaiveBayes;Oversampling;Best first;646.0;358.0;351.0;18.0;0.6434262948207171;0.9728915662650602;0.8079436929665064;0.4604724659612982
BOOKKEEPER;6;0.8907501820830298;0.4987735077677841;0.66;Ibk;Oversampling;Best first;572.0;65.0;644.0;92.0;0.8979591836734694;0.8614457831325302;0.892811018403657;0.7707619715059599
BOOKKEEPER;6;0.8907501820830298;0.4987735077677841;0.66;RandomForest;Undersampling;Best first;641.0;16.0;693.0;23.0;0.9756468797564688;0.9653614457831325;0.9940768008564582;0.9431099712399746
BOOKKEEPER;6;0.8907501820830298;0.4987735077677841;0.66;NaiveBayes;Undersampling;Best first;637.0;352.0;357.0;27.0;0.6440849342770475;0.9593373493975904;0.8068518786004384;0.4557838140846307
BOOKKEEPER;6;0.8907501820830298;0.4987735077677841;0.66;Ibk;Undersampling;Best first;621.0;7.0;702.0;43.0;0.9888535031847133;0.9352409638554217;0.9694631841895084;0.9269628015643684
BOOKKEEPER;6;0.8907501820830298;0.4987735077677841;0.66;RandomForest;SMOTE;Best first;634.0;12.0;697.0;30.0;0.9814241486068112;0.9548192771084337;0.9931984638129386;0.9387015781159979
BOOKKEEPER;6;0.8907501820830298;0.4987735077677841;0.66;NaiveBayes;SMOTE;Best first;652.0;373.0;336.0;12.0;0.6360975609756098;0.9819277108433735;0.8133963923394566;0.448103303727199
BOOKKEEPER;6;0.8907501820830298;0.4987735077677841;0.66;Ibk;SMOTE;Best first;620.0;5.0;704.0;44.0;0.992;0.9337349397590361;0.9706431508827977;0.9284132637154621
BOOKKEEPER;7;1.0;0.5163874726875455;NaN;RandomForest;No sampling;No selection;593.0;91.0;618.0;71.0;0.8669590643274854;0.8930722891566265;0.9571739001138546;0.7639922245376953
BOOKKEEPER;7;1.0;0.5163874726875455;NaN;NaiveBayes;No sampling;No selection;473.0;102.0;607.0;191.0;0.8226086956521739;0.7123493975903614;0.9019990398830866;0.5709132448826566
BOOKKEEPER;7;1.0;0.5163874726875455;NaN;Ibk;No sampling;No selection;584.0;82.0;627.0;80.0;0.8768768768768769;0.8795180722891566;0.9597313796795078;0.7637892107616271
BOOKKEEPER;7;1.0;0.5163874726875455;NaN;RandomForest;Oversampling;No selection;621.0;53.0;656.0;43.0;0.9213649851632048;0.9352409638554217;0.9785970397811273;0.8600767301980251
BOOKKEEPER;7;1.0;0.5163874726875455;NaN;NaiveBayes;Oversampling;No selection;611.0;421.0;288.0;53.0;0.5920542635658915;0.9201807228915663;0.8337563936989141;0.32074538258575197
BOOKKEEPER;7;1.0;0.5163874726875455;NaN;Ibk;Oversampling;No selection;613.0;55.0;654.0;51.0;0.9176646706586826;0.9231927710843374;0.9268941067514062;0.8454570939502958
BOOKKEEPER;7;1.0;0.5163874726875455;NaN;RandomForest;Undersampling;No selection;664.0;1.0;708.0;0.0;0.9984962406015038;1.0;1.0;0.9985418390245508
BOOKKEEPER;7;1.0;0.5163874726875455;NaN;NaiveBayes;Undersampling;No selection;626.0;429.0;280.0;38.0;0.5933649289099526;0.9427710843373494;0.8403911839176169;0.331498717089247
BOOKKEEPER;7;1.0;0.5163874726875455;NaN;Ibk;Undersampling;No selection;664.0;4.0;705.0;0.0;0.9940119760479041;1.0;0.9972386017978826;0.9941681922245393
BOOKKEEPER;7;1.0;0.5163874726875455;NaN;RandomForest;SMOTE;No selection;664.0;0.0;709.0;0.0;1.0;1.0;1.0;1.0
BOOKKEEPER;7;1.0;0.5163874726875455;NaN;NaiveBayes;SMOTE;No selection;622.0;443.0;266.0;42.0;0.584037558685446;0.9367469879518072;0.836383970295852;0.30605764711644573
BOOKKEEPER;7;1.0;0.5163874726875455;NaN;Ibk;SMOTE;No selection;664.0;0.0;709.0;0.0;1.0;1.0;1.0;1.0
BOOKKEEPER;7;1.0;0.5163874726875455;NaN;RandomForest;No sampling;Best first;554.0;127.0;582.0;110.0;0.8135095447870778;0.8343373493975904;0.9076726511122062;0.6546799007128173
BOOKKEEPER;7;1.0;0.5163874726875455;NaN;NaiveBayes;No sampling;Best first;570.0;158.0;551.0;94.0;0.782967032967033;0.858433734939759;0.9051576545958163;0.6336464668710929
BOOKKEEPER;7;1.0;0.5163874726875455;NaN;Ibk;No sampling;Best first;554.0;127.0;582.0;110.0;0.8135095447870778;0.8343373493975904;0.9077448722959539;0.6546799007128173
BOOKKEEPER;7;1.0;0.5163874726875455;NaN;RandomForest;Oversampling;Best first;619.0;68.0;641.0;45.0;0.901018922852984;0.9322289156626506;0.9666858548439172;0.8354008701584046
BOOKKEEPER;7;1.0;0.5163874726875455;NaN;NaiveBayes;Oversampling;Best first;636.0;350.0;359.0;28.0;0.6450304259634888;0.9578313253012049;0.8123767991571363;0.45714309622380606
BOOKKEEPER;7;1.0;0.5163874726875455;NaN;Ibk;Oversampling;Best first;613.0;66.0;643.0;51.0;0.9027982326951399;0.9231927710843374;0.9280061005658742;0.8295092371583492
BOOKKEEPER;7;1.0;0.5163874726875455;NaN;RandomForest;Undersampling;Best first;661.0;23.0;686.0;3.0;0.966374269005848;0.9954819277108434;0.9964654103012898;0.9621222088764202
BOOKKEEPER;7;1.0;0.5163874726875455;NaN;NaiveBayes;Undersampling;Best first;638.0;349.0;360.0;26.0;0.646403242147923;0.9608433734939759;0.8092712882559858;0.4614768321292937
BOOKKEEPER;7;1.0;0.5163874726875455;NaN;Ibk;Undersampling;Best first;652.0;13.0;696.0;12.0;0.9804511278195489;0.9819277108433735;0.9927269019661156;0.963545975613771
BOOKKEEPER;7;1.0;0.5163874726875455;NaN;RandomForest;SMOTE;Best first;662.0;11.0;698.0;2.0;0.9836552748885586;0.9969879518072289;0.9995666728975139;0.9810511520164933
BOOKKEEPER;7;1.0;0.5163874726875455;NaN;NaiveBayes;SMOTE;Best first;644.0;359.0;350.0;20.0;0.6420737786640079;0.9698795180722891;0.80913321834588;0.4561421477894706
BOOKKEEPER;7;1.0;0.5163874726875455;NaN;Ibk;SMOTE;Best first;652.0;1.0;708.0;12.0;0.998468606431853;0.9819277108433735;0.9998130745832413;0.9810330298802304
BOOKKEEPER;8;1.0;0.5163874726875455;NaN;RandomForest;No sampling;No selection;593.0;91.0;618.0;71.0;0.8669590643274854;0.8930722891566265;0.9571739001138546;0.7639922245376953
BOOKKEEPER;8;1.0;0.5163874726875455;NaN;NaiveBayes;No sampling;No selection;473.0;102.0;607.0;191.0;0.8226086956521739;0.7123493975903614;0.9019990398830866;0.5709132448826566
BOOKKEEPER;8;1.0;0.5163874726875455;NaN;Ibk;No sampling;No selection;584.0;82.0;627.0;80.0;0.8768768768768769;0.8795180722891566;0.9597313796795078;0.7637892107616271
BOOKKEEPER;8;1.0;0.5163874726875455;NaN;RandomForest;Oversampling;No selection;621.0;53.0;656.0;43.0;0.9213649851632048;0.9352409638554217;0.9785970397811273;0.8600767301980251
BOOKKEEPER;8;1.0;0.5163874726875455;NaN;NaiveBayes;Oversampling;No selection;611.0;421.0;288.0;53.0;0.5920542635658915;0.9201807228915663;0.8337563936989141;0.32074538258575197
BOOKKEEPER;8;1.0;0.5163874726875455;NaN;Ibk;Oversampling;No selection;613.0;55.0;654.0;51.0;0.9176646706586826;0.9231927710843374;0.9268941067514062;0.8454570939502958
BOOKKEEPER;8;1.0;0.5163874726875455;NaN;RandomForest;Undersampling;No selection;664.0;1.0;708.0;0.0;0.9984962406015038;1.0;1.0;0.9985418390245508
BOOKKEEPER;8;1.0;0.5163874726875455;NaN;NaiveBayes;Undersampling;No selection;626.0;429.0;280.0;38.0;0.5933649289099526;0.9427710843373494;0.8403911839176169;0.331498717089247
BOOKKEEPER;8;1.0;0.5163874726875455;NaN;Ibk;Undersampling;No selection;664.0;4.0;705.0;0.0;0.9940119760479041;1.0;0.9972386017978826;0.9941681922245393
BOOKKEEPER;8;1.0;0.5163874726875455;NaN;RandomForest;SMOTE;No selection;664.0;0.0;709.0;0.0;1.0;1.0;1.0;1.0
BOOKKEEPER;8;1.0;0.5163874726875455;NaN;NaiveBayes;SMOTE;No selection;622.0;443.0;266.0;42.0;0.584037558685446;0.9367469879518072;0.836383970295852;0.30605764711644573
BOOKKEEPER;8;1.0;0.5163874726875455;NaN;Ibk;SMOTE;No selection;664.0;0.0;709.0;0.0;1.0;1.0;1.0;1.0
BOOKKEEPER;8;1.0;0.5163874726875455;NaN;RandomForest;No sampling;Best first;554.0;127.0;582.0;110.0;0.8135095447870778;0.8343373493975904;0.9076726511122062;0.6546799007128173
BOOKKEEPER;8;1.0;0.5163874726875455;NaN;NaiveBayes;No sampling;Best first;570.0;158.0;551.0;94.0;0.782967032967033;0.858433734939759;0.9051576545958163;0.6336464668710929
BOOKKEEPER;8;1.0;0.5163874726875455;NaN;Ibk;No sampling;Best first;554.0;127.0;582.0;110.0;0.8135095447870778;0.8343373493975904;0.9077448722959539;0.6546799007128173
BOOKKEEPER;8;1.0;0.5163874726875455;NaN;RandomForest;Oversampling;Best first;619.0;68.0;641.0;45.0;0.901018922852984;0.9322289156626506;0.9666858548439172;0.8354008701584046
BOOKKEEPER;8;1.0;0.5163874726875455;NaN;NaiveBayes;Oversampling;Best first;636.0;350.0;359.0;28.0;0.6450304259634888;0.9578313253012049;0.8123767991571363;0.45714309622380606
BOOKKEEPER;8;1.0;0.5163874726875455;NaN;Ibk;Oversampling;Best first;613.0;66.0;643.0;51.0;0.9027982326951399;0.9231927710843374;0.9280061005658742;0.8295092371583492
BOOKKEEPER;8;1.0;0.5163874726875455;NaN;RandomForest;Undersampling;Best first;661.0;23.0;686.0;3.0;0.966374269005848;0.9954819277108434;0.9964654103012898;0.9621222088764202
BOOKKEEPER;8;1.0;0.5163874726875455;NaN;NaiveBayes;Undersampling;Best first;638.0;349.0;360.0;26.0;0.646403242147923;0.9608433734939759;0.8092712882559858;0.4614768321292937
BOOKKEEPER;8;1.0;0.5163874726875455;NaN;Ibk;Undersampling;Best first;652.0;13.0;696.0;12.0;0.9804511278195489;0.9819277108433735;0.9927269019661156;0.963545975613771
BOOKKEEPER;8;1.0;0.5163874726875455;NaN;RandomForest;SMOTE;Best first;662.0;11.0;698.0;2.0;0.9836552748885586;0.9969879518072289;0.9995666728975139;0.9810511520164933
BOOKKEEPER;8;1.0;0.5163874726875455;NaN;NaiveBayes;SMOTE;Best first;644.0;359.0;350.0;20.0;0.6420737786640079;0.9698795180722891;0.80913321834588;0.4561421477894706
BOOKKEEPER;8;1.0;0.5163874726875455;NaN;Ibk;SMOTE;Best first;652.0;1.0;708.0;12.0;0.998468606431853;0.9819277108433735;0.9998130745832413;0.9810330298802304
BOOKKEEPER;9;1.0;0.5163874726875455;NaN;RandomForest;No sampling;No selection;593.0;91.0;618.0;71.0;0.8669590643274854;0.8930722891566265;0.9571739001138546;0.7639922245376953
BOOKKEEPER;9;1.0;0.5163874726875455;NaN;NaiveBayes;No sampling;No selection;473.0;102.0;607.0;191.0;0.8226086956521739;0.7123493975903614;0.9019990398830866;0.5709132448826566
BOOKKEEPER;9;1.0;0.5163874726875455;NaN;Ibk;No sampling;No selection;584.0;82.0;627.0;80.0;0.8768768768768769;0.8795180722891566;0.9597313796795078;0.7637892107616271
BOOKKEEPER;9;1.0;0.5163874726875455;NaN;RandomForest;Oversampling;No selection;621.0;53.0;656.0;43.0;0.9213649851632048;0.9352409638554217;0.9785970397811273;0.8600767301980251
BOOKKEEPER;9;1.0;0.5163874726875455;NaN;NaiveBayes;Oversampling;No selection;611.0;421.0;288.0;53.0;0.5920542635658915;0.9201807228915663;0.8337563936989141;0.32074538258575197
BOOKKEEPER;9;1.0;0.5163874726875455;NaN;Ibk;Oversampling;No selection;613.0;55.0;654.0;51.0;0.9176646706586826;0.9231927710843374;0.9268941067514062;0.8454570939502958
BOOKKEEPER;9;1.0;0.5163874726875455;NaN;RandomForest;Undersampling;No selection;664.0;1.0;708.0;0.0;0.9984962406015038;1.0;1.0;0.9985418390245508
BOOKKEEPER;9;1.0;0.5163874726875455;NaN;NaiveBayes;Undersampling;No selection;626.0;429.0;280.0;38.0;0.5933649289099526;0.9427710843373494;0.8403911839176169;0.331498717089247
BOOKKEEPER;9;1.0;0.5163874726875455;NaN;Ibk;Undersampling;No selection;664.0;4.0;705.0;0.0;0.9940119760479041;1.0;0.9972386017978826;0.9941681922245393
BOOKKEEPER;9;1.0;0.5163874726875455;NaN;RandomForest;SMOTE;No selection;664.0;0.0;709.0;0.0;1.0;1.0;1.0;1.0
BOOKKEEPER;9;1.0;0.5163874726875455;NaN;NaiveBayes;SMOTE;No selection;622.0;443.0;266.0;42.0;0.584037558685446;0.9367469879518072;0.836383970295852;0.30605764711644573
BOOKKEEPER;9;1.0;0.5163874726875455;NaN;Ibk;SMOTE;No selection;664.0;0.0;709.0;0.0;1.0;1.0;1.0;1.0
BOOKKEEPER;9;1.0;0.5163874726875455;NaN;RandomForest;No sampling;Best first;554.0;127.0;582.0;110.0;0.8135095447870778;0.8343373493975904;0.9076726511122062;0.6546799007128173
BOOKKEEPER;9;1.0;0.5163874726875455;NaN;NaiveBayes;No sampling;Best first;570.0;158.0;551.0;94.0;0.782967032967033;0.858433734939759;0.9051576545958163;0.6336464668710929
BOOKKEEPER;9;1.0;0.5163874726875455;NaN;Ibk;No sampling;Best first;554.0;127.0;582.0;110.0;0.8135095447870778;0.8343373493975904;0.9077448722959539;0.6546799007128173
BOOKKEEPER;9;1.0;0.5163874726875455;NaN;RandomForest;Oversampling;Best first;619.0;68.0;641.0;45.0;0.901018922852984;0.9322289156626506;0.9666858548439172;0.8354008701584046
BOOKKEEPER;9;1.0;0.5163874726875455;NaN;NaiveBayes;Oversampling;Best first;636.0;350.0;359.0;28.0;0.6450304259634888;0.9578313253012049;0.8123767991571363;0.45714309622380606
BOOKKEEPER;9;1.0;0.5163874726875455;NaN;Ibk;Oversampling;Best first;613.0;66.0;643.0;51.0;0.9027982326951399;0.9231927710843374;0.9280061005658742;0.8295092371583492
BOOKKEEPER;9;1.0;0.5163874726875455;NaN;RandomForest;Undersampling;Best first;661.0;23.0;686.0;3.0;0.966374269005848;0.9954819277108434;0.9964654103012898;0.9621222088764202
BOOKKEEPER;9;1.0;0.5163874726875455;NaN;NaiveBayes;Undersampling;Best first;638.0;349.0;360.0;26.0;0.646403242147923;0.9608433734939759;0.8092712882559858;0.4614768321292937
BOOKKEEPER;9;1.0;0.5163874726875455;NaN;Ibk;Undersampling;Best first;652.0;13.0;696.0;12.0;0.9804511278195489;0.9819277108433735;0.9927269019661156;0.963545975613771
BOOKKEEPER;9;1.0;0.5163874726875455;NaN;RandomForest;SMOTE;Best first;662.0;11.0;698.0;2.0;0.9836552748885586;0.9969879518072289;0.9995666728975139;0.9810511520164933
BOOKKEEPER;9;1.0;0.5163874726875455;NaN;NaiveBayes;SMOTE;Best first;644.0;359.0;350.0;20.0;0.6420737786640079;0.9698795180722891;0.80913321834588;0.4561421477894706
BOOKKEEPER;9;1.0;0.5163874726875455;NaN;Ibk;SMOTE;Best first;652.0;1.0;708.0;12.0;0.998468606431853;0.9819277108433735;0.9998130745832413;0.9810330298802304
BOOKKEEPER;10;1.0;0.5163874726875455;NaN;RandomForest;No sampling;No selection;593.0;91.0;618.0;71.0;0.8669590643274854;0.8930722891566265;0.9571739001138546;0.7639922245376953
BOOKKEEPER;10;1.0;0.5163874726875455;NaN;NaiveBayes;No sampling;No selection;473.0;102.0;607.0;191.0;0.8226086956521739;0.7123493975903614;0.9019990398830866;0.5709132448826566
BOOKKEEPER;10;1.0;0.5163874726875455;NaN;Ibk;No sampling;No selection;584.0;82.0;627.0;80.0;0.8768768768768769;0.8795180722891566;0.9597313796795078;0.7637892107616271
BOOKKEEPER;10;1.0;0.5163874726875455;NaN;RandomForest;Oversampling;No selection;621.0;53.0;656.0;43.0;0.9213649851632048;0.9352409638554217;0.9785970397811273;0.8600767301980251
BOOKKEEPER;10;1.0;0.5163874726875455;NaN;NaiveBayes;Oversampling;No selection;611.0;421.0;288.0;53.0;0.5920542635658915;0.9201807228915663;0.8337563936989141;0.32074538258575197
BOOKKEEPER;10;1.0;0.5163874726875455;NaN;Ibk;Oversampling;No selection;613.0;55.0;654.0;51.0;0.9176646706586826;0.9231927710843374;0.9268941067514062;0.8454570939502958
BOOKKEEPER;10;1.0;0.5163874726875455;NaN;RandomForest;Undersampling;No selection;664.0;1.0;708.0;0.0;0.9984962406015038;1.0;1.0;0.9985418390245508
BOOKKEEPER;10;1.0;0.5163874726875455;NaN;NaiveBayes;Undersampling;No selection;626.0;429.0;280.0;38.0;0.5933649289099526;0.9427710843373494;0.8403911839176169;0.331498717089247
BOOKKEEPER;10;1.0;0.5163874726875455;NaN;Ibk;Undersampling;No selection;664.0;4.0;705.0;0.0;0.9940119760479041;1.0;0.9972386017978826;0.9941681922245393
BOOKKEEPER;10;1.0;0.5163874726875455;NaN;RandomForest;SMOTE;No selection;664.0;0.0;709.0;0.0;1.0;1.0;1.0;1.0
BOOKKEEPER;10;1.0;0.5163874726875455;NaN;NaiveBayes;SMOTE;No selection;622.0;443.0;266.0;42.0;0.584037558685446;0.9367469879518072;0.836383970295852;0.30605764711644573
BOOKKEEPER;10;1.0;0.5163874726875455;NaN;Ibk;SMOTE;No selection;664.0;0.0;709.0;0.0;1.0;1.0;1.0;1.0
BOOKKEEPER;10;1.0;0.5163874726875455;NaN;RandomForest;No sampling;Best first;554.0;127.0;582.0;110.0;0.8135095447870778;0.8343373493975904;0.9076726511122062;0.6546799007128173
BOOKKEEPER;10;1.0;0.5163874726875455;NaN;NaiveBayes;No sampling;Best first;570.0;158.0;551.0;94.0;0.782967032967033;0.858433734939759;0.9051576545958163;0.6336464668710929
BOOKKEEPER;10;1.0;0.5163874726875455;NaN;Ibk;No sampling;Best first;554.0;127.0;582.0;110.0;0.8135095447870778;0.8343373493975904;0.9077448722959539;0.6546799007128173
BOOKKEEPER;10;1.0;0.5163874726875455;NaN;RandomForest;Oversampling;Best first;619.0;68.0;641.0;45.0;0.901018922852984;0.9322289156626506;0.9666858548439172;0.8354008701584046
BOOKKEEPER;10;1.0;0.5163874726875455;NaN;NaiveBayes;Oversampling;Best first;636.0;350.0;359.0;28.0;0.6450304259634888;0.9578313253012049;0.8123767991571363;0.45714309622380606
BOOKKEEPER;10;1.0;0.5163874726875455;NaN;Ibk;Oversampling;Best first;613.0;66.0;643.0;51.0;0.9027982326951399;0.9231927710843374;0.9280061005658742;0.8295092371583492
BOOKKEEPER;10;1.0;0.5163874726875455;NaN;RandomForest;Undersampling;Best first;661.0;23.0;686.0;3.0;0.966374269005848;0.9954819277108434;0.9964654103012898;0.9621222088764202
BOOKKEEPER;10;1.0;0.5163874726875455;NaN;NaiveBayes;Undersampling;Best first;638.0;349.0;360.0;26.0;0.646403242147923;0.9608433734939759;0.8092712882559858;0.4614768321292937
BOOKKEEPER;10;1.0;0.5163874726875455;NaN;Ibk;Undersampling;Best first;652.0;13.0;696.0;12.0;0.9804511278195489;0.9819277108433735;0.9927269019661156;0.963545975613771
BOOKKEEPER;10;1.0;0.5163874726875455;NaN;RandomForest;SMOTE;Best first;662.0;11.0;698.0;2.0;0.9836552748885586;0.9969879518072289;0.9995666728975139;0.9810511520164933
BOOKKEEPER;10;1.0;0.5163874726875455;NaN;NaiveBayes;SMOTE;Best first;644.0;359.0;350.0;20.0;0.6420737786640079;0.9698795180722891;0.80913321834588;0.4561421477894706
BOOKKEEPER;10;1.0;0.5163874726875455;NaN;Ibk;SMOTE;Best first;652.0;1.0;708.0;12.0;0.998468606431853;0.9819277108433735;0.9998130745832413;0.9810330298802304
BOOKKEEPER;11;1.0;0.5163874726875455;NaN;RandomForest;No sampling;No selection;593.0;91.0;618.0;71.0;0.8669590643274854;0.8930722891566265;0.9571739001138546;0.7639922245376953
BOOKKEEPER;11;1.0;0.5163874726875455;NaN;NaiveBayes;No sampling;No selection;473.0;102.0;607.0;191.0;0.8226086956521739;0.7123493975903614;0.9019990398830866;0.5709132448826566
BOOKKEEPER;11;1.0;0.5163874726875455;NaN;Ibk;No sampling;No selection;584.0;82.0;627.0;80.0;0.8768768768768769;0.8795180722891566;0.9597313796795078;0.7637892107616271
BOOKKEEPER;11;1.0;0.5163874726875455;NaN;RandomForest;Oversampling;No selection;621.0;53.0;656.0;43.0;0.9213649851632048;0.9352409638554217;0.9785970397811273;0.8600767301980251
BOOKKEEPER;11;1.0;0.5163874726875455;NaN;NaiveBayes;Oversampling;No selection;611.0;421.0;288.0;53.0;0.5920542635658915;0.9201807228915663;0.8337563936989141;0.32074538258575197
BOOKKEEPER;11;1.0;0.5163874726875455;NaN;Ibk;Oversampling;No selection;613.0;55.0;654.0;51.0;0.9176646706586826;0.9231927710843374;0.9268941067514062;0.8454570939502958
BOOKKEEPER;11;1.0;0.5163874726875455;NaN;RandomForest;Undersampling;No selection;664.0;1.0;708.0;0.0;0.9984962406015038;1.0;1.0;0.9985418390245508
BOOKKEEPER;11;1.0;0.5163874726875455;NaN;NaiveBayes;Undersampling;No selection;626.0;429.0;280.0;38.0;0.5933649289099526;0.9427710843373494;0.8403911839176169;0.331498717089247
BOOKKEEPER;11;1.0;0.5163874726875455;NaN;Ibk;Undersampling;No selection;664.0;4.0;705.0;0.0;0.9940119760479041;1.0;0.9972386017978826;0.9941681922245393
BOOKKEEPER;11;1.0;0.5163874726875455;NaN;RandomForest;SMOTE;No selection;664.0;0.0;709.0;0.0;1.0;1.0;1.0;1.0
BOOKKEEPER;11;1.0;0.5163874726875455;NaN;NaiveBayes;SMOTE;No selection;622.0;443.0;266.0;42.0;0.584037558685446;0.9367469879518072;0.836383970295852;0.30605764711644573
BOOKKEEPER;11;1.0;0.5163874726875455;NaN;Ibk;SMOTE;No selection;664.0;0.0;709.0;0.0;1.0;1.0;1.0;1.0
BOOKKEEPER;11;1.0;0.5163874726875455;NaN;RandomForest;No sampling;Best first;554.0;127.0;582.0;110.0;0.8135095447870778;0.8343373493975904;0.9076726511122062;0.6546799007128173
BOOKKEEPER;11;1.0;0.5163874726875455;NaN;NaiveBayes;No sampling;Best first;570.0;158.0;551.0;94.0;0.782967032967033;0.858433734939759;0.9051576545958163;0.6336464668710929
BOOKKEEPER;11;1.0;0.5163874726875455;NaN;Ibk;No sampling;Best first;554.0;127.0;582.0;110.0;0.8135095447870778;0.8343373493975904;0.9077448722959539;0.6546799007128173
BOOKKEEPER;11;1.0;0.5163874726875455;NaN;RandomForest;Oversampling;Best first;619.0;68.0;641.0;45.0;0.901018922852984;0.9322289156626506;0.9666858548439172;0.8354008701584046
BOOKKEEPER;11;1.0;0.5163874726875455;NaN;NaiveBayes;Oversampling;Best first;636.0;350.0;359.0;28.0;0.6450304259634888;0.9578313253012049;0.8123767991571363;0.45714309622380606
BOOKKEEPER;11;1.0;0.5163874726875455;NaN;Ibk;Oversampling;Best first;613.0;66.0;643.0;51.0;0.9027982326951399;0.9231927710843374;0.9280061005658742;0.8295092371583492
BOOKKEEPER;11;1.0;0.5163874726875455;NaN;RandomForest;Undersampling;Best first;661.0;23.0;686.0;3.0;0.966374269005848;0.9954819277108434;0.9964654103012898;0.9621222088764202
BOOKKEEPER;11;1.0;0.5163874726875455;NaN;NaiveBayes;Undersampling;Best first;638.0;349.0;360.0;26.0;0.646403242147923;0.9608433734939759;0.8092712882559858;0.4614768321292937
BOOKKEEPER;11;1.0;0.5163874726875455;NaN;Ibk;Undersampling;Best first;652.0;13.0;696.0;12.0;0.9804511278195489;0.9819277108433735;0.9927269019661156;0.963545975613771
BOOKKEEPER;11;1.0;0.5163874726875455;NaN;RandomForest;SMOTE;Best first;662.0;11.0;698.0;2.0;0.9836552748885586;0.9969879518072289;0.9995666728975139;0.9810511520164933
BOOKKEEPER;11;1.0;0.5163874726875455;NaN;NaiveBayes;SMOTE;Best first;644.0;359.0;350.0;20.0;0.6420737786640079;0.9698795180722891;0.80913321834588;0.4561421477894706
BOOKKEEPER;11;1.0;0.5163874726875455;NaN;Ibk;SMOTE;Best first;652.0;1.0;708.0;12.0;0.998468606431853;0.9819277108433735;0.9998130745832413;0.9810330298802304
BOOKKEEPER;12;1.0;0.5163874726875455;NaN;RandomForest;No sampling;No selection;593.0;91.0;618.0;71.0;0.8669590643274854;0.8930722891566265;0.9571739001138546;0.7639922245376953
BOOKKEEPER;12;1.0;0.5163874726875455;NaN;NaiveBayes;No sampling;No selection;473.0;102.0;607.0;191.0;0.8226086956521739;0.7123493975903614;0.9019990398830866;0.5709132448826566
BOOKKEEPER;12;1.0;0.5163874726875455;NaN;Ibk;No sampling;No selection;584.0;82.0;627.0;80.0;0.8768768768768769;0.8795180722891566;0.9597313796795078;0.7637892107616271
BOOKKEEPER;12;1.0;0.5163874726875455;NaN;RandomForest;Oversampling;No selection;621.0;53.0;656.0;43.0;0.9213649851632048;0.9352409638554217;0.9785970397811273;0.8600767301980251
BOOKKEEPER;12;1.0;0.5163874726875455;NaN;NaiveBayes;Oversampling;No selection;611.0;421.0;288.0;53.0;0.5920542635658915;0.9201807228915663;0.8337563936989141;0.32074538258575197
BOOKKEEPER;12;1.0;0.5163874726875455;NaN;Ibk;Oversampling;No selection;613.0;55.0;654.0;51.0;0.9176646706586826;0.9231927710843374;0.9268941067514062;0.8454570939502958
BOOKKEEPER;12;1.0;0.5163874726875455;NaN;RandomForest;Undersampling;No selection;664.0;1.0;708.0;0.0;0.9984962406015038;1.0;1.0;0.9985418390245508
BOOKKEEPER;12;1.0;0.5163874726875455;NaN;NaiveBayes;Undersampling;No selection;626.0;429.0;280.0;38.0;0.5933649289099526;0.9427710843373494;0.8403911839176169;0.331498717089247
BOOKKEEPER;12;1.0;0.5163874726875455;NaN;Ibk;Undersampling;No selection;664.0;4.0;705.0;0.0;0.9940119760479041;1.0;0.9972386017978826;0.9941681922245393
BOOKKEEPER;12;1.0;0.5163874726875455;NaN;RandomForest;SMOTE;No selection;664.0;0.0;709.0;0.0;1.0;1.0;1.0;1.0
